rmsd_l,rmsd_i,fnat,dbsa,dnonb_e,dnonb_water,dcom_distance,dhbnum,quality
0.5096552,0.2556509,0.14,-2.5479999999999983,89.75699999999995,-1498.0,0.030999999999999694,-1.0,non-native
0.5535438,0.2871335,0.08,-4.140000000000001,24.07899999999995,-1493.0,0.01200000000000001,0.0,non-native
0.5922307,0.2875684,0.14,-1.0159999999999982,-6.628000000000043,-931.9000000000015,-0.014000000000000234,1.0,non-native
0.5601133,0.3197577,0.13,-0.5509999999999984,76.27700000000004,-522.0,-0.017000000000000348,-2.0,non-native
0.5909237,0.2830402,0.09,0.3440000000000012,87.72500000000002,-748.7000000000007,-0.04300000000000015,1.0,non-native
0.5630303,0.2770069,0.11,3.4190000000000005,-66.86000000000001,-327.5,-0.04600000000000026,0.0,non-native
0.2464525,0.1935433,0.29,-3.593,37.93799999999999,283.1000000000022,0.022999999999999687,-1.0,native
0.4601454,0.2495108,0.33,-3.3889999999999993,108.28699999999992,-816.0999999999985,0.041999999999999815,-2.0,native
0.5196239,0.2885611,0.26,-5.004999999999999,96.15699999999993,-975.8999999999978,0.05799999999999983,-1.0,native
0.4972275,0.2769348,0.19,-2.7399999999999984,5.810999999999922,648.9000000000015,0.0129999999999999,-1.0,native
0.4714096,0.2698894,0.22,-2.039999999999999,120.31299999999999,-323.59999999999854,0.005999999999999783,-2.0,native
0.4810146,0.3037551,0.16,-2.9609999999999985,123.05999999999995,-554.2999999999993,0.06399999999999961,-3.0,native
0.3930596,0.2300517,0.18,-3.4419999999999966,129.034,-209.09999999999854,0.01200000000000001,-3.0,native
0.4735175,0.2421190,0.24,-3.350999999999999,56.47399999999993,-271.6999999999971,0.04599999999999982,1.0,native
0.5772730,0.2705576,0.25,-4.066999999999997,359.22799999999995,-558.2999999999993,0.0519999999999996,-8.0,native
0.6450482,0.2779606,0.19,-3.6069999999999993,273.602,-1210.699999999997,0.0029999999999996696,-5.0,native
0.7505955,0.2901674,0.18,-5.2159999999999975,300.404,-601.6999999999971,0.0259999999999998,-5.0,native
0.6807944,0.2675322,0.19,-4.273,207.30700000000002,-1159.0999999999985,0.020999999999999908,-1.0,native
0.6944415,0.2653390,0.17,-3.103999999999999,100.41699999999992,-654.1999999999971,-0.0030000000000001137,-1.0,native
0.6739186,0.2735381,0.15,-4.638999999999999,176.76699999999994,-620.5,0.01399999999999979,-2.0,native
0.6323016,0.2481233,0.18,-4.024999999999999,143.3259999999999,9.100000000002183,0.020999999999999908,-2.0,native
0.6490201,0.2626892,0.17,-4.004999999999999,248.03300000000002,-484.0,0.020999999999999908,-5.0,native
0.6894516,0.2493744,0.18,-4.674999999999997,277.769,-5.0,0.06199999999999983,-4.0,native
0.8486852,0.3122964,0.15,-4.692999999999998,310.938,-505.0,0.08599999999999985,-5.0,native
0.7818106,0.2745490,0.15,-5.1839999999999975,166.447,-1026.3999999999978,0.04999999999999982,-2.0,native
0.8163081,0.2729721,0.13,-3.879999999999999,29.416999999999916,-1314.199999999997,0.08099999999999996,2.0,native
0.7722023,0.2570091,0.17,-4.099999999999998,113.73299999999995,-875.7999999999993,0.006999999999999673,-1.0,native
0.3989774,0.2013352,0.3,-3.5859999999999985,145.48000000000002,-987.5999999999985,0.02499999999999991,-1.0,native
0.3113118,0.1936865,0.22,-4.524999999999999,249.7779999999999,-1066.699999999997,0.11599999999999966,-2.0,native
0.3322275,0.1930578,0.32,-1.9549999999999983,205.67399999999998,-315.59999999999854,0.04699999999999971,-3.0,native
0.3547151,0.2216804,0.16,-6.257999999999999,375.64799999999997,-225.89999999999782,0.11099999999999977,-7.0,native
0.3285058,0.2054358,0.23,-3.2269999999999968,171.69499999999994,196.10000000000218,0.08899999999999997,-2.0,native
0.4577624,0.2296826,0.19,-2.9389999999999965,203.692,427.1000000000022,0.08799999999999963,-4.0,native
0.3857538,0.2251553,0.23,-3.107999999999997,75.03800000000001,3.600000000002183,0.07499999999999973,0.0,native
0.4616087,0.2530640,0.19,-3.975999999999999,289.1809999999999,-469.7999999999993,0.133,-4.0,native
0.3558961,0.2376612,0.2,-5.238999999999997,284.45399999999995,379.1000000000022,0.10299999999999976,-2.0,native
0.4193254,0.2274116,0.22,-5.1839999999999975,282.741,272.6000000000022,0.06899999999999995,-4.0,native
0.3626963,0.2171678,0.15,-4.204999999999998,394.65399999999994,-986.5,0.07799999999999985,-5.0,native
0.4551506,0.2502808,0.18,-3.9599999999999973,429.29499999999996,-1057.5,0.06399999999999961,-6.0,native
0.4519964,0.2358832,0.15,-1.5959999999999965,267.039,-53.39999999999782,0.0349999999999997,-6.0,native
0.4799332,0.2124735,0.19,-1.7479999999999976,255.87699999999995,114.80000000000291,0.028999999999999915,-4.0,native
0.4815691,0.2437445,0.16,-2.4369999999999976,432.73099999999994,-194.1999999999971,0.08999999999999986,-7.0,native
0.4965898,0.2682196,0.12,-7.019999999999998,386.121,200.20000000000073,0.12299999999999978,-7.0,native
0.4873933,0.2667053,0.13,-6.533999999999999,459.03099999999995,-43.79999999999927,0.16699999999999982,-8.0,native
0.5837410,0.2472315,0.13,-2.0829999999999984,411.075,220.40000000000146,0.10699999999999976,-8.0,native
0.6028571,0.2479830,0.1,-2.472999999999999,338.8209999999999,-223.29999999999927,0.07999999999999963,-5.0,native
0.4841967,0.2453170,0.08,-5.6469999999999985,360.133,267.90000000000146,0.08399999999999963,-5.0,native
0.6623842,0.2930810,0.12,-2.604999999999997,352.05499999999995,-194.0,0.11099999999999977,-6.0,native
0.3475634,0.1907534,0.21,-3.099,193.51199999999994,770.0999999999985,0.08700000000000019,-2.0,non-native
0.4272461,0.1819636,0.2,-1.9280000000000008,192.91099999999994,671.5,0.03100000000000014,-3.0,non-native
0.3704616,0.2131925,0.18,-0.8470000000000013,26.510999999999967,1050.7999999999993,0.01100000000000012,-2.0,non-native
0.4733723,0.1778617,0.14,0.39099999999999824,238.53599999999994,277.2999999999993,0.09200000000000008,-6.0,non-native
0.4177936,0.1816822,0.1,-1.3240000000000016,267.307,-159.90000000000146,0.06499999999999995,-5.0,non-native
0.5145650,0.2101080,0.11,-0.8840000000000003,441.72,-391.7000000000007,0.04600000000000026,-7.0,non-native
0.4433201,0.2101605,0.13,-0.9439999999999991,393.047,448.7000000000007,0.058000000000000274,-6.0,non-native
0.4081924,0.2040227,0.15,-0.8440000000000012,268.841,549.4000000000015,0.04900000000000038,-5.0,non-native
0.4480062,0.2096501,0.12,-3.0130000000000017,505.291,-199.90000000000146,0.07600000000000007,-6.0,non-native
0.5372987,0.2325224,0.09,-1.0109999999999992,409.28200000000004,701.7000000000007,0.1160000000000001,-7.0,non-native
0.5077860,0.2441389,0.1,-3.3889999999999993,442.604,-163.40000000000146,0.12700000000000022,-6.0,non-native
0.4941261,0.2124795,0.1,-2.3889999999999993,455.088,-373.09999999999854,0.09100000000000019,-6.0,non-native
0.6836724,0.2467137,0.11,-2.0380000000000003,366.241,-385.59999999999854,0.121,-5.0,non-native
0.4261832,0.2170894,0.06,-2.9130000000000003,391.673,531.4000000000015,0.11000000000000032,-4.0,non-native
0.3762468,0.2235830,0.05,-4.316000000000001,620.962,141.29999999999927,0.20999999999999996,-8.0,non-native
0.3886388,0.2594022,0.04,-6.16,413.95000000000005,877.9000000000015,0.2490000000000001,-5.0,non-native
0.5179752,0.3268095,0.04,-3.0120000000000005,425.54,-1270.0,0.2280000000000002,-4.0,non-native
0.3863357,0.2617183,0.04,-5.063000000000001,371.93899999999996,-30.200000000000728,0.2530000000000001,-2.0,non-native
0.3593640,0.2543576,0.05,-3.475999999999999,233.78200000000004,486.59999999999854,0.21399999999999997,-3.0,non-native
0.4030541,0.2651057,0.06,-6.130000000000001,455.791,-606.0999999999985,0.2650000000000001,-7.0,non-native
0.4173472,0.2743469,0.04,-5.760000000000002,590.806,-546.5,0.25100000000000033,-7.0,non-native
0.2379930,0.2381259,0.22,1.120000000000001,329.55999999999995,-170.79999999999927,0.01100000000000012,-5.0,non-native
0.3792793,0.3241651,0.14,-0.6880000000000024,364.99300000000005,-992.0999999999985,0.08300000000000018,-3.0,non-native
0.3717012,0.3285885,0.11,-3.559000000000001,437.05,-1089.9000000000015,0.10099999999999998,-5.0,non-native
0.4877256,0.4009617,0.1,-2.9299999999999997,397.153,456.2000000000007,0.13600000000000012,-6.0,non-native
0.4673131,0.4074323,0.11,-5.0390000000000015,510.095,-170.79999999999927,0.14900000000000002,-5.0,non-native
0.5067667,0.3940255,0.05,-5.6850000000000005,557.107,83.0,0.18500000000000005,-6.0,non-native
0.7043166,0.4367290,0.05,-7.908000000000001,662.915,-490.7999999999993,0.3120000000000003,-9.0,non-native
0.7095339,0.5061989,0.01,-9.344000000000001,625.289,-889.7999999999993,0.4630000000000001,-8.0,non-native
0.7148763,0.4038092,0.03,-8.164000000000001,610.9010000000001,229.20000000000073,0.32600000000000007,-6.0,non-native
0.8443784,0.4406865,0.03,-7.716000000000001,513.788,316.2999999999993,0.32299999999999995,-7.0,non-native
0.7850207,0.4336128,0.02,-5.936,582.9300000000001,-100.09999999999854,0.3120000000000003,-9.0,non-native
0.6246216,0.4204313,0.02,-6.050000000000001,669.884,-498.7999999999993,0.31099999999999994,-8.0,non-native
0.6775330,0.4026200,0.02,-8.614,734.923,-1377.2000000000007,0.2450000000000001,-10.0,non-native
0.9001697,0.5103647,0.06,-7.556000000000001,559.653,-427.2999999999993,0.403,-7.0,non-native
0.8463228,0.5139991,0.07,-9.159,531.271,-226.20000000000073,0.4460000000000002,-7.0,non-native
0.9091894,0.5519240,0.01,-9.169,544.288,-123.59999999999854,0.488,-6.0,non-native
1.2503251,0.6531211,0.02,-10.303,738.3679999999999,-465.2000000000007,0.6740000000000004,-8.0,non-native
0.9267262,0.5864311,0.05,-10.181000000000001,769.642,-1438.5,0.6320000000000001,-9.0,non-native
0.6800184,0.4752194,0.05,-8.969000000000001,729.779,64.40000000000146,0.3380000000000001,-9.0,non-native
0.8469374,0.4975919,0.02,-10.354000000000001,725.3050000000001,-775.2000000000007,0.43100000000000005,-7.0,non-native
0.9180629,0.5239654,0.03,-9.028,705.723,71.09999999999854,0.399,-8.0,non-native
0.2784232,0.1371558,0.41,-1.0940000000000012,-25.783000000000015,51.29999999999927,0.03100000000000014,-4.0,native
0.4578133,0.1594033,0.19,-3.286999999999999,188.74200000000008,-728.5,0.0990000000000002,-7.0,native
0.4741577,0.1788588,0.24,-1.4770000000000003,127.60700000000008,-624.0999999999985,0.07600000000000007,-3.0,native
0.3679933,0.2201677,0.22,-4.655999999999999,187.63700000000006,-242.40000000000146,0.12700000000000022,-6.0,native
0.4498246,0.2097275,0.18,-3.2970000000000006,175.63,-1389.0,0.1200000000000001,-6.0,native
0.4340374,0.1970733,0.22,-4.477,126.98200000000008,-1394.7000000000007,0.039000000000000146,-5.0,native
0.4719165,0.2032253,0.22,-5.773,263.57400000000007,-1671.5,0.09200000000000008,-7.0,native
0.5280277,0.1872083,0.18,-3.3329999999999984,257.0110000000001,-1336.4000000000015,0.0860000000000003,-8.0,native
0.5737308,0.1977609,0.2,-3.451999999999998,212.66700000000003,-392.40000000000146,0.08899999999999997,-7.0,native
0.6077684,0.2052497,0.15,-4.347999999999999,230.89600000000007,-741.2999999999993,0.0820000000000003,-7.0,native
0.6046879,0.2344539,0.17,-5.882,207.43500000000006,-702.5,0.09699999999999998,-5.0,native
0.5587395,0.2156385,0.19,-4.989999999999998,129.4240000000001,-716.0,0.05400000000000027,-5.0,native
0.5263138,0.2224081,0.19,-4.314,116.519,-447.2999999999993,0.0,-5.0,native
0.5460371,0.2086176,0.21,-1.7220000000000013,134.48900000000003,-680.5,0.03200000000000003,-5.0,native
0.5210834,0.2330422,0.19,-5.363999999999999,233.35500000000002,-831.7999999999993,0.09800000000000031,-7.0,native
0.4845751,0.2324318,0.16,-6.394,285.37800000000004,-732.5999999999985,0.07000000000000028,-8.0,native
0.5684874,0.2283353,0.17,-5.42,171.38800000000003,-533.9000000000015,-0.009999999999999787,-7.0,native
0.5177336,0.2137931,0.19,-5.379999999999999,196.35900000000004,-702.5,0.018000000000000238,-8.0,native
0.5058553,0.1959481,0.2,-2.355999999999998,148.43200000000002,-237.40000000000146,0.03699999999999992,-4.0,native
0.5171152,0.1774710,0.19,-1.9989999999999988,182.75,-964.5999999999985,0.01200000000000001,-6.0,native
0.5222757,0.2066623,0.17,-4.035,177.543,-931.0,-0.016999999999999904,-5.0,native
0.2293225,0.2510120,0.23,-2.3930000000000007,320.08900000000006,-716.5,0.04800000000000004,-9.0,native
0.2874162,0.1770899,0.29,-2.5479999999999983,289.697,-766.7000000000007,0.04800000000000004,-7.0,native
0.3361963,0.1629122,0.26,-3.122,333.908,-649.5,0.07299999999999995,-8.0,native
0.4234312,0.1824973,0.23,-1.6849999999999987,68.27100000000007,504.5,0.08300000000000018,-7.0,native
0.4413466,0.1815591,0.33,-1.288999999999998,65.86099999999999,-19.299999999999272,0.11400000000000032,-7.0,native
0.4555063,0.1813748,0.27,-0.7729999999999997,89.48700000000008,-671.0999999999985,0.08700000000000019,-6.0,native
0.3850299,0.1679796,0.24,-1.0650000000000013,323.3040000000001,-335.90000000000146,0.08300000000000018,-8.0,native
0.3090383,0.1641371,0.27,-3.701999999999998,293.928,-446.40000000000146,0.1120000000000001,-7.0,native
0.3736561,0.2093173,0.25,-3.533999999999999,214.812,-1212.0,0.0950000000000002,-7.0,native
0.3599181,0.2260287,0.25,-4.193999999999999,341.99100000000004,-613.2999999999993,0.0900000000000003,-9.0,native
0.3387865,0.2435553,0.21,-4.146000000000001,351.58400000000006,-1102.0,0.09800000000000031,-7.0,native
0.3629192,0.2813546,0.17,-5.132999999999999,442.377,228.29999999999927,0.039000000000000146,-10.0,native
0.6963757,0.2725725,0.14,-7.125,558.9300000000001,-1486.7000000000007,0.20599999999999996,-11.0,native
0.6302056,0.2423001,0.17,-5.352,410.598,-261.7000000000007,0.1280000000000001,-10.0,native
0.6141231,0.2511645,0.27,-4.672999999999998,266.644,-1467.0,0.0990000000000002,-7.0,native
0.6444979,0.2456617,0.19,-4.899999999999999,356.913,-858.4000000000015,0.0940000000000003,-10.0,native
0.5416923,0.2587973,0.18,-5.955,208.414,-633.2000000000007,0.06000000000000005,-5.0,native
0.6677767,0.2529625,0.21,-4.218,306.92500000000007,-1033.2999999999993,0.03300000000000036,-8.0,native
0.6555980,0.2798367,0.19,-6.786,268.3570000000001,-833.2999999999993,0.03600000000000003,-7.0,native
0.5856147,0.2379654,0.17,-4.712,191.24200000000008,-805.5,0.03400000000000025,-5.0,native
0.5155483,0.2546529,0.18,-4.094999999999999,242.87800000000004,-1075.2000000000007,0.026000000000000245,-7.0,native
0.1954544,0.1703231,0.33,-5.058,92.79699999999991,-129.79999999999927,0.03100000000000014,-1.0,non-native
0.2441068,0.2029884,0.19,-5.789999999999999,59.13799999999992,-785.6000000000022,0.04499999999999993,-2.0,non-native
0.4086113,0.2371388,0.13,-6.5539999999999985,135.52099999999996,-646.7999999999993,0.1349999999999998,-2.0,non-native
0.5760027,0.2943047,0.08,-7.457999999999998,182.2829999999999,-757.0,0.19599999999999973,-4.0,non-native
0.4868806,0.2262056,0.17,-3.276,-20.753000000000043,-160.29999999999927,0.08599999999999985,-4.0,non-native
0.5184355,0.2626888,0.1,-3.0869999999999997,133.1719999999999,-747.9000000000015,0.12699999999999978,-6.0,non-native
0.5453559,0.2951131,0.13,-5.077999999999999,377.6619999999999,-803.5,0.09899999999999975,-7.0,non-native
0.5176988,0.2497339,0.12,-4.498000000000001,258.63199999999995,-42.79999999999927,0.1120000000000001,-7.0,non-native
0.6532208,0.3132793,0.07,-6.251999999999999,243.91299999999995,-1273.0,0.18799999999999972,-6.0,non-native
0.6171759,0.2973210,0.08,-3.931000000000001,335.09999999999997,-1348.5,0.1589999999999998,-8.0,non-native
0.5743415,0.2796179,0.09,-3.748000000000001,345.50299999999993,-1376.0,0.1419999999999999,-8.0,non-native
0.6526647,0.3200343,0.06,-5.805,407.80499999999995,-582.7999999999993,0.17799999999999994,-5.0,non-native
0.5642069,0.3053300,0.07,-4.352,319.80699999999996,-310.7000000000007,0.10299999999999976,-7.0,non-native
0.5278706,0.2644815,0.06,-7.718,371.09999999999997,-385.40000000000146,0.1429999999999998,-6.0,non-native
0.5065764,0.2394469,0.06,-6.626000000000001,277.24799999999993,-458.5,0.08899999999999997,-6.0,non-native
0.5725517,0.2866069,0.06,-6.555,394.881,-1049.0,0.10999999999999988,-7.0,non-native
0.5570356,0.2737525,0.01,-8.028,366.41499999999996,-820.6000000000022,0.17099999999999982,-8.0,non-native
0.5698501,0.2990653,0.02,-9.128,599.746,-923.9000000000015,0.1389999999999998,-10.0,non-native
0.5479857,0.2494070,0.03,-8.337,496.025,-1143.2999999999993,0.11899999999999977,-9.0,non-native
0.6077579,0.2859264,0.03,-8.789,522.323,45.29999999999927,0.17799999999999994,-8.0,non-native
0.5210457,0.2976186,0.05,-7.106000000000002,458.34899999999993,-1510.9000000000015,0.16400000000000015,-8.0,non-native
0.2689728,0.1618764,0.27,-3.1129999999999995,92.84299999999996,-56.400000000001455,0.040000000000000036,-4.0,non-native
0.2366312,0.1486510,0.24,-4.692,243.88299999999992,384.2999999999993,0.02300000000000013,-6.0,non-native
0.3302209,0.1627953,0.24,-4.655000000000001,181.58799999999997,-187.40000000000146,0.11299999999999999,-5.0,non-native
0.2807378,0.1678643,0.12,-5.977,328.86299999999994,-449.40000000000146,0.1080000000000001,-7.0,non-native
0.3668087,0.1936096,0.14,-7.236999999999998,449.43899999999996,-367.90000000000146,0.09699999999999998,-8.0,non-native
0.2687716,0.1897755,0.08,-8.509,480.83599999999996,-874.9000000000015,0.10199999999999987,-8.0,non-native
0.2693813,0.1917269,0.09,-7.681000000000001,503.9459999999999,-604.5,0.03399999999999981,-10.0,non-native
0.4633985,0.2484466,0.01,-11.051,441.68299999999994,-1289.2999999999993,0.2759999999999998,-7.0,non-native
0.9567467,0.3242152,0.06,-13.164,432.08899999999994,-1041.2000000000007,0.2650000000000001,-6.0,non-native
0.7822696,0.3332138,0.02,-14.402,474.67299999999994,-1441.9000000000015,0.278,-5.0,non-native
0.4648041,0.3091755,0.05,-13.328,309.05899999999997,-217.29999999999927,0.2639999999999998,-3.0,non-native
0.5266729,0.2881615,0.04,-12.943,344.7579999999999,-134.0,0.18699999999999983,-5.0,non-native
0.5812699,0.2877727,0.05,-11.16,295.98599999999993,263.59999999999854,0.19899999999999984,-4.0,non-native
0.6556439,0.2745052,0.03,-12.777,336.85599999999994,-1078.6000000000022,0.22799999999999976,-4.0,non-native
0.4683917,0.2987292,0.01,-13.745,369.05199999999996,-1190.1000000000022,0.254,-5.0,non-native
0.3789607,0.2653122,0.05,-9.515,255.80699999999996,-615.7000000000007,0.16100000000000003,-6.0,non-native
0.4777797,0.3150917,0.03,-9.713000000000001,237.93499999999995,-896.9000000000015,0.10899999999999999,-4.0,non-native
