rmsd_l,rmsd_i,fnat,dbsa,dnonb_e,dnonb_water,dcom_distance,dhbnum,quality
0.8397419,0.3456222,0.05,3.303000000000001,205.4459999999999,-244.1999999999971,-0.04300000000000015,-4.0,native
0.8239763,0.3382757,0.07,5.472000000000001,146.75199999999995,48.80000000000291,-0.025000000000000355,-3.0,native
0.8781642,0.3618347,0.04,4.403000000000002,152.75699999999995,-879.3999999999978,0.028999999999999915,-3.0,native
0.8239109,0.3412774,0.08,6.255000000000003,128.75900000000001,-250.79999999999927,-0.04800000000000004,-2.0,native
0.8665539,0.3315431,0.05,4.574000000000002,77.94899999999996,-676.3999999999978,-0.010000000000000231,-2.0,native
0.8036997,0.3357799,0.07,2.806000000000001,194.938,-783.1999999999971,0.01399999999999979,0.0,native
0.9280201,0.3583624,0.08,4.143000000000001,222.75599999999997,-1154.699999999997,0.016000000000000014,-3.0,native
0.9867256,0.3727221,0.05,4.982000000000003,176.91599999999994,-553.2999999999993,-0.015000000000000124,-1.0,native
0.8271870,0.3530606,0.07,6.517000000000003,54.361999999999966,-1270.5999999999985,-0.04300000000000015,3.0,native
0.7608713,0.3242163,0.07,4.0290000000000035,137.745,275.7000000000007,-0.04200000000000026,-4.0,native
0.8276923,0.3316465,0.07,3.232000000000003,199.2249999999999,-496.8999999999978,0.01399999999999979,-2.0,native
0.8976627,0.3599058,0.05,6.7280000000000015,160.236,-348.7999999999993,-0.037000000000000366,-4.0,native
0.8587285,0.3633371,0.07,5.177000000000003,187.8019999999999,537.9000000000015,0.0349999999999997,-3.0,native
0.8927733,0.3462164,0.06,3.025000000000002,170.42599999999993,112.20000000000073,0.0259999999999998,-1.0,native
0.8172064,0.3379453,0.11,3.118000000000002,53.22199999999998,-46.0,0.018999999999999684,1.0,native
0.8478425,0.3618107,0.06,2.8240000000000016,280.125,-408.6999999999971,0.03200000000000003,-3.0,native
0.8375148,0.3493312,0.06,4.234000000000002,116.65699999999993,483.3000000000029,0.0389999999999997,0.0,native
0.8576754,0.3546802,0.09,3.937000000000001,220.58999999999992,634.0,0.022999999999999687,-3.0,native
0.9624756,0.3665363,0.07,1.5820000000000007,282.577,158.60000000000218,0.07299999999999995,-4.0,native
0.6781006,0.3304185,0.05,-5.077,315.66700000000003,-750.5999999999985,0.26800000000000024,-4.0,non-native
0.6576186,0.3323691,0.08,-2.330000000000002,120.74300000000005,-167.40000000000146,0.2330000000000001,0.0,non-native
0.5820292,0.3586119,0.04,-4.487,264.928,-1067.5,0.29200000000000026,-2.0,non-native
0.8090364,0.3825214,0.06,-4.959000000000001,512.454,296.0,0.41400000000000015,-6.0,non-native
0.8949132,0.4442714,0.04,-5.908000000000001,437.955,216.70000000000073,0.43800000000000017,-5.0,non-native
0.8588048,0.4398719,0.08,-5.338000000000001,303.289,1115.5999999999985,0.371,-1.0,non-native
0.8572654,0.4155632,0.06,-3.567,279.78499999999997,701.7000000000007,0.3500000000000001,-1.0,non-native
0.8733482,0.3861528,0.03,-6.138,446.986,294.5,0.41900000000000004,-5.0,non-native
0.7531773,0.3454653,0.07,-4.591000000000001,176.99599999999998,1204.9000000000015,0.31800000000000006,0.0,non-native
0.8499349,0.3574954,0.06,-5.009,224.95399999999995,370.40000000000146,0.3770000000000002,-1.0,non-native
0.7372359,0.3173121,0.08,-3.1020000000000003,272.74,307.2000000000007,0.31300000000000017,0.0,non-native
0.6930087,0.3356589,0.06,-5.465,258.73699999999997,421.7000000000007,0.3210000000000002,-3.0,non-native
0.8011530,0.3354750,0.08,-3.8820000000000014,140.77700000000004,695.5,0.27,-1.0,non-native
0.7361066,0.3360913,0.07,-2.725999999999999,230.80100000000004,795.0999999999985,0.29600000000000026,-3.0,non-native
0.9425741,0.3611800,0.04,-3.4250000000000007,385.538,-372.09999999999854,0.3370000000000002,-4.0,non-native
0.7818025,0.3209481,0.06,-3.9080000000000013,329.611,-330.09999999999854,0.30400000000000027,-3.0,non-native
1.0188622,0.3887479,0.05,-3.289999999999999,324.105,579.0,0.3650000000000002,-4.0,non-native
0.9468669,0.4017655,0.03,-5.505000000000001,620.0699999999999,239.20000000000073,0.42600000000000016,-8.0,non-native
0.8537134,0.3554348,0.05,-5.042000000000002,526.466,200.29999999999927,0.37200000000000033,-7.0,non-native
0.8843489,0.3646444,0.03,-6.2330000000000005,554.443,-288.0,0.3700000000000001,-7.0,non-native
0.9326760,0.3901490,0.05,-3.790000000000001,529.947,472.90000000000146,0.28100000000000014,-5.0,non-native
0.9350437,0.5073048,0.01,-5.522,710.298,-1578.7999999999993,0.391,-10.0,non-native
1.1454277,0.5233741,0.01,-6.725000000000001,682.761,-1370.2000000000007,0.27700000000000014,-9.0,non-native
0.8604642,0.4238938,0.0,-6.226000000000001,564.6859999999999,-1693.2999999999993,0.25100000000000033,-8.0,non-native
1.0921043,0.4819816,0.0,-3.75,648.771,-1781.2000000000007,0.20800000000000018,-9.0,non-native
0.9086087,0.4262448,0.01,-3.2959999999999994,416.39300000000003,-1096.2999999999993,0.19600000000000017,-5.0,non-native
0.8216166,0.4318468,0.01,-5.657,475.496,-1071.2000000000007,0.2120000000000002,-5.0,non-native
1.1622587,0.5083259,0.02,-5.377000000000001,469.767,-395.0,0.20500000000000007,-7.0,non-native
1.3971869,0.5591340,0.01,-4.0870000000000015,382.404,-440.7000000000007,0.2370000000000001,-4.0,non-native
1.3286085,0.5563559,0.01,-5.2120000000000015,463.524,-1385.7000000000007,0.2290000000000001,-6.0,non-native
1.4221280,0.6203170,0.0,-4.552000000000001,290.73400000000004,-235.20000000000073,0.28200000000000003,-5.0,non-native
1.3283296,0.6028041,0.01,-2.966000000000001,339.217,-315.2999999999993,0.20400000000000018,-3.0,non-native
1.3447542,0.5890734,0.01,-3.721,162.72799999999995,114.90000000000146,0.13200000000000012,-3.0,non-native
1.0856421,0.5276107,0.01,-1.6419999999999995,107.35299999999995,-206.29999999999927,0.17200000000000015,-1.0,non-native
1.1086191,0.5327182,0.01,-2.718,260.59000000000003,20.299999999999272,0.16100000000000003,-4.0,non-native
1.0849706,0.5496488,0.02,-4.651000000000002,510.731,-47.20000000000073,0.19700000000000006,-6.0,non-native
1.3119504,0.6163887,0.0,-6.270000000000001,561.716,184.79999999999927,0.2570000000000001,-7.0,non-native
1.4828342,0.6551229,0.0,-7.396000000000001,554.277,-668.2000000000007,0.31499999999999995,-6.0,non-native
1.3328748,0.6089282,0.0,-4.7120000000000015,511.781,-372.0,0.2200000000000002,-7.0,non-native
1.0850756,0.5828806,0.02,-3.7840000000000007,509.671,-675.7000000000007,0.19100000000000028,-6.0,non-native
1.2104849,0.5787045,0.0,-4.408000000000001,527.6469999999999,-555.7999999999993,0.18300000000000027,-7.0,non-native
1.0473684,0.5386773,0.0,-0.4299999999999997,424.353,-6.799999999999272,0.14300000000000024,-6.0,non-native
0.7251253,0.3773952,0.11,-5.333,460.199,-319.5,0.08300000000000018,-11.0,native
0.6507886,0.3305725,0.1,-6.225999999999999,414.807,-520.4000000000015,0.05600000000000005,-11.0,native
0.6927906,0.3231411,0.14,-2.713000000000001,280.374,-114.20000000000073,0.06200000000000028,-8.0,native
0.8223217,0.3413625,0.15,-2.907,383.59900000000005,-369.09999999999854,0.028000000000000025,-9.0,native
0.5660778,0.3554341,0.19,-4.643999999999998,169.56600000000003,-282.59999999999854,0.04800000000000004,-7.0,native
0.5355936,0.3258518,0.17,-2.4450000000000003,408.21500000000003,-908.2999999999993,0.040000000000000036,-10.0,native
0.6577503,0.3837988,0.19,-6.344999999999999,415.53400000000005,-1035.0,0.08800000000000008,-8.0,native
0.8742087,0.3706917,0.13,-5.2509999999999994,435.95900000000006,-1208.9000000000015,0.07100000000000017,-9.0,native
0.8518434,0.3851641,0.19,-4.559999999999999,363.081,-1590.5,0.028000000000000025,-9.0,native
0.7099016,0.3800316,0.12,-3.2749999999999986,383.21000000000004,-1451.0999999999985,-0.04400000000000004,-10.0,native
0.6930184,0.3757731,0.12,-4.7719999999999985,406.70700000000005,-1451.2000000000007,-0.0019999999999997797,-10.0,native
0.6783037,0.3417232,0.1,-4.675999999999998,344.026,-1463.9000000000015,-0.0009999999999998899,-9.0,native
0.6894227,0.3525328,0.15,-3.0159999999999982,208.558,-481.7999999999993,-0.07699999999999996,-6.0,native
0.8129794,0.3751560,0.11,-4.472000000000001,302.32000000000005,-1556.0,-0.016999999999999904,-9.0,native
0.6550324,0.3324978,0.12,-4.495999999999999,242.46300000000008,-1469.0,-0.02499999999999991,-9.0,native
0.9665992,0.3893719,0.09,-5.98,331.83500000000004,-2005.7999999999993,0.06899999999999995,-9.0,native
0.8836316,0.3464362,0.12,-4.015000000000001,165.86599999999999,-753.5,0.0030000000000001137,-8.0,native
0.7934940,0.3359087,0.15,-4.393999999999998,404.02700000000004,-1252.9000000000015,-0.016000000000000014,-11.0,native
0.8098571,0.4047145,0.1,-7.385,496.244,-1375.0999999999985,0.0950000000000002,-12.0,native
0.8699677,0.3698285,0.11,-4.742000000000001,396.10900000000004,-1378.2000000000007,0.02300000000000013,-9.0,native
0.9305411,0.3979450,0.13,-3.8640000000000008,250.231,-258.0,-0.04400000000000004,-7.0,native
0.6636908,0.2334446,0.17,-4.085000000000001,487.84600000000006,-906.4000000000015,0.02300000000000013,-12.0,native
0.6454176,0.2223109,0.17,-3.780999999999999,389.127,-1256.2000000000007,0.04200000000000026,-11.0,native
0.5170709,0.2386574,0.15,-6.831999999999999,404.54600000000005,-299.2000000000007,0.11299999999999999,-9.0,native
0.4776348,0.2185881,0.21,-5.077,357.033,-421.5,0.06000000000000005,-9.0,native
0.5265883,0.2051810,0.24,-3.556000000000001,317.023,-111.79999999999927,0.07500000000000018,-8.0,native
0.4722321,0.2246481,0.14,-5.337999999999999,462.32200000000006,-982.0999999999985,0.08700000000000019,-10.0,native
0.6764871,0.2526045,0.12,-5.360999999999999,511.07500000000005,-1481.0999999999985,0.06899999999999995,-11.0,native
0.6845332,0.2839484,0.15,-6.119,411.98800000000006,-2131.5999999999985,0.18999999999999995,-8.0,native
0.6044564,0.2621514,0.11,-5.443999999999999,246.486,-961.7999999999993,0.0900000000000003,-8.0,native
0.5830906,0.2368255,0.17,-2.931000000000001,215.74300000000005,-1407.7999999999993,0.05600000000000005,-5.0,native
0.5558276,0.2474204,0.14,-4.824999999999999,372.44000000000005,-894.4000000000015,0.07200000000000006,-10.0,native
0.5384904,0.2704670,0.18,-4.050999999999998,231.81400000000008,-771.7999999999993,0.04700000000000015,-7.0,native
0.6248247,0.2844219,0.16,-3.948999999999998,341.30800000000005,-1422.5999999999985,0.02400000000000002,-11.0,native
0.6400398,0.2451087,0.21,-2.8679999999999986,286.015,-826.2999999999993,-0.02499999999999991,-8.0,native
0.6035788,0.2980480,0.11,-3.5700000000000003,143.779,-925.0,-0.0019999999999997797,-6.0,native
0.7491794,0.2903573,0.12,-6.134,356.99300000000005,-281.0,0.07299999999999995,-9.0,native
0.8724845,0.3217607,0.09,-6.773,490.94700000000006,-692.9000000000015,0.06800000000000006,-11.0,native
0.9733574,0.3973532,0.11,-9.635,599.917,-1052.2000000000007,0.18300000000000027,-10.0,native
0.7895721,0.3405928,0.09,-7.244999999999999,540.341,357.7000000000007,0.1160000000000001,-10.0,native
0.7395173,0.3105939,0.13,-8.129999999999999,599.557,-920.7000000000007,0.125,-11.0,native
0.7497708,0.2568167,0.1,-6.799999999999999,340.648,-162.90000000000146,0.11900000000000022,-8.0,native
3.4267051,1.8557255,0.0,-19.799,591.894,-100.40000000000146,1.6719999999999997,-8.0,non-native
3.4811256,1.7737252,0.0,-20.059,678.2683,-544.1000000000022,1.4939999999999998,-10.0,non-native
3.6282146,1.8434952,0.0,-19.769,660.7374,46.39999999999782,1.702,-10.0,non-native
3.6726844,1.8745761,0.0,-19.917,678.9363999999999,-1132.0,1.7730000000000001,-10.0,non-native
3.2969186,1.7574301,0.0,-19.499,589.0819999999999,350.09999999999854,1.6139999999999999,-9.0,non-native
3.6752231,1.8904765,0.0,-20.092,659.6619,-1260.7999999999993,1.854,-10.0,non-native
4.2970014,2.0081918,0.0,-23.155,734.79252,-750.9000000000015,2.016,-10.0,non-native
4.0995541,2.0823832,0.0,-22.425,651.9621999999999,-549.7999999999993,2.3840000000000003,-9.0,non-native
4.0438190,2.0244346,0.0,-22.075,724.8870999999999,-417.90000000000146,2.191,-10.0,non-native
4.1210103,2.0106242,0.0,-19.776,664.1137,-915.2999999999993,2.1079999999999997,-10.0,non-native
4.3008223,2.0731399,0.0,-20.483,679.1714999999999,-1034.7999999999993,2.2880000000000003,-10.0,non-native
4.3830528,2.0665939,0.0,-19.455,662.4174999999999,-342.40000000000146,2.099,-9.0,non-native
4.7698317,2.1527724,0.0,-19.795,668.0526,-637.4000000000015,2.05,-10.0,non-native
4.6163950,2.0966747,0.0,-18.958,639.1523,-546.2000000000007,2.08,-9.0,non-native
4.7281857,2.1013715,0.0,-19.667,629.8879999999999,-381.0,2.107,-9.0,non-native
4.4544501,2.0568330,0.0,-19.417,659.3028999999999,-167.70000000000073,2.059,-10.0,non-native
4.6277313,2.1048634,0.0,-19.729,667.8811999999999,-339.40000000000146,2.117,-9.0,non-native
4.3778782,2.0447505,0.0,-19.203,649.7176,-433.2999999999993,2.0860000000000003,-9.0,non-native
4.7421298,2.0912242,0.0,-19.161,593.7439999999999,-790.6000000000022,1.9530000000000003,-9.0,non-native
4.4748363,2.0733893,0.0,-19.113,617.154,221.39999999999782,2.1340000000000003,-9.0,non-native
4.6161118,2.1118424,0.0,-17.541,553.617,5.0,2.16,-9.0,non-native
0.5290567,0.2442237,0.06,-0.6000000000000014,-102.95700000000011,-206.10000000000218,0.019000000000000128,-1.0,non-native
0.5600699,0.2722109,0.06,-1.5139999999999993,-28.027000000000044,-758.7999999999993,-0.006000000000000227,-2.0,non-native
0.5510101,0.2757405,0.07,1.033999999999999,-374.61800000000005,172.0,-0.03299999999999992,2.0,non-native
0.5937616,0.2729500,0.03,-0.5730000000000004,-35.04600000000005,201.09999999999854,0.017999999999999794,-2.0,non-native
0.6779121,0.3005645,0.08,1.434000000000001,-327.648,1364.0999999999985,-0.08599999999999985,1.0,non-native
0.7434415,0.2982597,0.09,-0.6329999999999991,-135.70500000000004,411.59999999999854,-0.03100000000000014,-2.0,non-native
0.6860610,0.3052898,0.04,-2.030000000000001,-67.12300000000005,1219.8999999999978,0.0259999999999998,-2.0,non-native
0.6035560,0.3318890,0.06,-1.0829999999999984,-229.02800000000002,856.2999999999993,0.028000000000000025,-1.0,non-native
0.6493233,0.3320376,0.06,-2.8500000000000014,-142.34800000000007,758.0,0.04999999999999982,-2.0,non-native
0.7176729,0.3214507,0.06,-1.6260000000000012,-245.6740000000001,632.0999999999985,0.04899999999999993,1.0,non-native
0.6354570,0.3217522,0.08,1.4830000000000005,-137.62800000000004,667.5,0.02400000000000002,-2.0,non-native
0.6313158,0.3162848,0.07,-1.2199999999999989,-16.381000000000085,564.0,0.029999999999999805,-4.0,non-native
0.7261990,0.3227634,0.07,-2.1310000000000002,-54.27100000000007,521.7999999999993,0.02400000000000002,-2.0,non-native
0.6557507,0.3103503,0.09,0.6260000000000012,-304.97799999999995,1413.7000000000007,-0.028999999999999915,1.0,non-native
0.6196154,0.3090242,0.03,-0.27199999999999847,-168.88200000000006,355.5,-0.04400000000000004,-1.0,non-native
0.6363851,0.3068507,0.08,-0.6230000000000011,-94.87300000000005,85.5,-0.02300000000000013,0.0,non-native
0.6025431,0.3235945,0.08,1.4969999999999999,-209.21800000000007,36.5,-0.028000000000000025,0.0,non-native
0.6305935,0.3196833,0.1,0.33800000000000097,-231.2120000000001,1006.0999999999985,-0.03699999999999992,-1.0,non-native
